ID,Name,City,Phone,Email (to find),Website,Counties Served,Services,Directory URL,Outreach Status,Notes,Created
"99aa131c-c5b2-468a-8b81-f71854799c14","Northside Home CareFulton","LaRue PlaceCherokeeAtlanta","(770) 652-3588","","","Cobb; Coweta; DeKalb; Forsyth","RN; LPN","https://georgiagapp.com/provider/northside-home-carefulton","Not Started","","12/22/2025"
"5ae3c669-5b75-44b7-8309-8a3e91f95388","Believe and Evolve HealthcareGwinnett","NewtonConyers","(678) 456-5865","","","Cobb; Fayette; Forsyth; Henry","RN; LPN","https://georgiagapp.com/provider/believe-and-evolve-healthcaregwinnett","Not Started","","12/22/2025"
"c2ed252b-aaae-47c5-8285-7c54e05c6893","TrulicareDeKalb","ClaytonLithonia","(404) 223-1851","","","Cobb; Fayette; Fulton; Rockdale","RN; LPN","https://georgiagapp.com/provider/trulicaredekalb","Not Started","","12/22/2025"
"d19f275d-5914-4289-8b62-0b9fb17d7ac3","Zongle HealthHall","Brook Park TrailClaytonSnellville","(470) 805-9225","","","Cobb; DeKalb; Fulton; Gwinnett","RN; LPN","https://georgiagapp.com/provider/zongle-healthhall","Not Started","","12/22/2025"
"ef7e3fbe-cdec-47cc-911c-e444115c8011","Aveanna HealthcareCarroll","Atlanta","(770) 810-6922","","","Atkinson; Bacon; Baldwin; Ben Hill; Berrien; Bleckley; Brantley; Bryan; Bulloch; Burke; Camden; Charlton; Chatham; Clarke; Clayton; Clinch; Coffee; Coweta; DeKalb; Dodge; Douglas; Fayette; Fulton; Heard; Henry; Marion; Meriwether; Morgan; Newton; Pike; Rockdale; Talbot; Taylor; Troup","RN; LPN","https://georgiagapp.com/provider/aveanna-healthcarecarroll","Not Started","","12/22/2025"
"6278a0fa-f5cc-412d-9e3c-06dc4f226022","MedTexClayton","DouglasAtlanta","(404) 954-0856","","","Cherokee; Cobb; Fayette; Forsyth; Fulton; Gwinnett; Rockdale","RN; LPN","https://georgiagapp.com/provider/medtexclayton","Not Started","","12/22/2025"
"5ebf3d3d-1de1-41f7-b455-45b263b820f2","Total Care","Sand Bar LaneSouth Fulton","(404) 884-9367","","","Fulton","RN; LPN","https://georgiagapp.com/provider/total-care","Not Started","","12/22/2025"
"310b83db-b2b2-432d-815a-8d8c03af7680","Pleasant Home CareHenry","McDonough","(678) 356-6376","","","Bibb; Clayton; Cobb; Crisp; DeKalb; Fayette; Fulton; Houston; Newton; Peach; Rockdale; Sumter; Talbot","RN; LPN","https://georgiagapp.com/provider/pleasant-home-carehenry","Not Started","","12/22/2025"
"be413183-0ff6-4315-ac14-1ab4d7927219","Marion","East Church StreetMonroe","(470) 812-7220","","","Butts; Chatham; Chattahoochee; Clarke; Clayton; Cobb; Colquitt; Columbia; Coweta; DeKalb; Dooly; Douglas; Early; Fayette; Fulton; Gwinnett; Henry; Lee; Marion; Paulding; Randolph; Richmond; Rockdale; Spalding; Stewart; Terrell; Tift; Troup; Upson","RN; LPN","https://georgiagapp.com/provider/marion","Not Started","","12/22/2025"
"75801ec8-9a77-4060-b4fb-fd9dd73e31ca","C Private Home CareBanks","Norcross","(770) 776-6637","","","Bartow; Cherokee; Clarke; Clayton; Dawson; DeKalb; Douglas; Forsyth; Franklin; Fulton","RN; LPN","https://georgiagapp.com/provider/c-private-home-carebanks","Not Started","","12/22/2025"
"87f0d973-81e5-4b0b-a1c3-8000cbe02f41","WhiteUltra Home Health Care","Stonehenge WayDouglasville","(678) 468-7016","","","Gwinnett; Habersham; Hall; Hart; Henry; Jackson; Jasper; Madison; Monroe; Newton; Oconee; Oglethorpe; Paulding; Polk; Rockdale; Stephens; Walton","RN; LPN","https://georgiagapp.com/provider/whiteultra-home-health-care","Not Started","","12/22/2025"
"2ac40986-3c47-488c-a159-87b84c2aa917","Southern Choices of the CoastScreven","ChathamSpringfield","(608) 772-0830","","","Bryan; Bulloch; Effingham; Glynn; Liberty; McIntosh; Wayne","RN; LPN","https://georgiagapp.com/provider/southern-choices-of-the-coastscreven","Not Started","","12/22/2025"
"39311a98-e944-44dc-b0a1-42e45c9e508c","Welcoming Arms Agency","Bermuda CourtDecatur","(678) 481-8774","","","Fulton","RN; LPN","https://georgiagapp.com/provider/welcoming-arms-agency","Not Started","","12/22/2025"
"95340f0e-3352-4f2d-9137-058ae33928ba","Bright Star Home Care","Avanti WayDecatur","(229) 588-9777","","","Fulton","RN; LPN","https://georgiagapp.com/provider/bright-star-home-care","Not Started","","12/22/2025"
"b824fabf-f02c-40ea-a88f-4b1970e2adef","Allstars Home SolutionsGwinnett","DeKalbSnellville","(404) 925-2197","","","Hall; Newton; Rockdale; Walton","RN; LPN","https://georgiagapp.com/provider/allstars-home-solutionsgwinnett","Not Started","","12/22/2025"
"f3bd7bed-25fb-4c2e-8515-472b61a1ddb8","Focal Caregiving Corporation","Alcovy Shoals BluffLawrenceville","(404) 671-6326","","","Fulton","RN; LPN","https://georgiagapp.com/provider/focal-caregiving-corporation","Not Started","","12/22/2025"
"21c4d132-0951-4b83-b890-69ad23a90498","Xclusive Care Services","Georgia","(301) 250-6458","","","Fulton","RN; LPN","https://georgiagapp.com/provider/xclusive-care-services","Not Started","","12/22/2025"
"2348ea7c-aabc-4cf1-8f7d-82e886bf523c","Care Solution of","Talkeetna CourtAtlanta","(404) 324-8587","","","Fulton","RN; LPN","https://georgiagapp.com/provider/care-solution-of","Not Started","","12/22/2025"
"c5c2a2b5-132a-42c4-b92b-cc50913ddc05","Prime Nursing","PlaceLoganville","(670) 818-3083","","","Fulton","RN; LPN","https://georgiagapp.com/provider/prime-nursing","Not Started","","12/22/2025"
"b25fe653-818e-4326-b9b7-c64a2586a506","M Caring HandsFayette","CobbTyrone","(770) 306-3415","","","Cherokee; Douglas; Fulton; Henry; Newton; Paulding; Rockdale","RN; LPN","https://georgiagapp.com/provider/m-caring-handsfayette","Not Started","","12/22/2025"
"2983a3b3-4976-4e2a-aee5-118f8507592b","Homeease Health Care","th FloorEllenwood","(470) 244-5019","","","Fulton","RN; LPN","https://georgiagapp.com/provider/homeease-health-care","Not Started","","12/22/2025"
"6fbc27fb-e251-4883-8d7d-daff0d5a4928","National Healthcare AgencyCherokee","RockdaleDunwoody","(330) 212-2535","","","Clayton; Cobb; DeKalb; Douglas; Fulton; Gwinnett; Henry","RN; LPN","https://georgiagapp.com/provider/national-healthcare-agencycherokee","Not Started","","12/22/2025"
"20463c53-d28f-4dc4-9739-6d43f55abcad","Lifespan Healthcare","Sylvaner LaneAtlanta","(404) 936-3890","","","Fulton","RN; LPN","https://georgiagapp.com/provider/lifespan-healthcare","Not Started","","12/22/2025"
"1d2bc456-259c-4d21-b0d2-9cda84b0336f","Ivynest Health","Waltham CircleMarietta","(770) 783-1770","","","Fulton","RN; LPN","https://georgiagapp.com/provider/ivynest-health","Not Started","","12/22/2025"
"12dfdf7f-d886-49d0-a129-234aa21a5b22","Spooner Synergy Home Care ServicesBibb","TwiggsWarner Robins","(478) 550-3021","","","Bleckley; Crawford; Dooly; Houston; Peach; Pulaski; Taylor","RN; LPN","https://georgiagapp.com/provider/spooner-synergy-home-care-servicesbibb","Not Started","","12/22/2025"
"d22c531c-b0c2-43b7-8395-75c21c22650f","Vine Health ServicesFayette","Lawrenceville","(704) 701-4948","","","Banks; Barrow; Clarke; Clayton; DeKalb; Fulton; Gwinnett; Hall; Jackson; Oconee; Rockdale; Walton","RN; LPN","https://georgiagapp.com/provider/vine-health-servicesfayette","Not Started","","12/22/2025"
"6ea83d26-3368-4deb-8f74-35316ec45f21","HabershamBee Kept HealthcareRockdale","DeKalbSandy Springs","(678) 512-9359","","","Cherokee; Clayton; Cobb; Coweta; Douglas; Fayette; Franklin; Fulton; Gwinnett; Stephens; White","RN; LPN","https://georgiagapp.com/provider/habershambee-kept-healthcarerockdale","Not Started","","12/22/2025"
"ada23afd-23b6-4952-83ea-57a0090a0728","Beau CareDouglas","ClaytonAtlanta","(404) 981-2542","","","Cobb; DeKalb; Fayette; Fulton; Gwinnett; Henry; Spalding","RN; LPN","https://georgiagapp.com/provider/beau-caredouglas","Not Started","","12/22/2025"
"b19eb426-dbe4-45ac-b3b7-ed690e0e65bd","Reesecare at Home","Jenkinsburg RoadGriffin","(404) 277-1988","","","Fulton","RN; LPN","https://georgiagapp.com/provider/reesecare-at-home","Not Started","","12/22/2025"
"458ed04c-a290-4f86-8cc5-d88a43556efc","Avanta Care","Oak DriveHapeville","(404) 464-6700","","","Fulton","RN; LPN","https://georgiagapp.com/provider/avanta-care","Not Started","","12/22/2025"
"6b769e12-a57e-4b51-8837-bbe10e394af2","Everthere Care","Cannon DriveFayetteville","(404) 857-2577","","","Fulton","RN; LPN","https://georgiagapp.com/provider/everthere-care","Not Started","","12/22/2025"
"07ba0e94-b802-44b0-b44c-340d49f77b8d","Alliance Care SpecialistsDeKalb","Atlanta","(404) 655-4637","","","Clayton; Cobb; Douglas; Fayette; Fulton; Gwinnett; Rockdale","RN; LPN","https://georgiagapp.com/provider/alliance-care-specialistsdekalb","Not Started","","12/22/2025"
"834ac3ab-0260-45d8-93ce-92a1dbc5d0bf","Silver Dove Health Services","Walnut Mill LanePowder Springs","(404) 952-9362","","","Fulton","RN; LPN","https://georgiagapp.com/provider/silver-dove-health-services","Not Started","","12/22/2025"
"a6320e8c-929c-4c72-b740-412f2e5576cd","Adonis Cares","Atlanta","(323) 770-7397","","","Fulton","RN; LPN","https://georgiagapp.com/provider/adonis-cares","Not Started","","12/22/2025"
"1b95156c-e8c0-464e-aee3-ebeee326759b","Innovative Homecare","Woodside RoadLithonia","(470) 640-2628","","","Fulton","RN; LPN","https://georgiagapp.com/provider/innovative-homecare","Not Started","","12/22/2025"
"221968b6-6fbe-40ba-b818-0c7ad52f4833","Balanced CareFulton","CherokeeStone Mountain","(678) 650-6653","","","Clayton; Cobb; DeKalb; Douglas; Gwinnett; Henry; Rockdale","RN; LPN","https://georgiagapp.com/provider/balanced-carefulton","Not Started","","12/22/2025"
"c87917c3-246f-44fc-90e6-30f8f608ced3","Saralin Healthcare Services","Austell","(678) 230-3322","","","Fulton","RN; LPN","https://georgiagapp.com/provider/saralin-healthcare-services","Not Started","","12/22/2025"
"4bd2e4a1-5548-43c4-a553-001a7edf39ec","Aspired UnityEvans","Statesboro","(478) 484-1823","","","Burke; Candler; Effingham; Emanuel; Laurens; Screven; Treutlen","RN; LPN","https://georgiagapp.com/provider/aspired-unityevans","Not Started","","12/22/2025"
"2f07f4ef-2ea5-4cc4-b030-e6090b13cb87","Care For YouSpalding","Stockbridge","(404) 579-1048","","","Clayton; DeKalb; Fayette; Fulton; Gwinnett; Newton; Rockdale","RN; LPN","https://georgiagapp.com/provider/care-for-youspalding","Not Started","","12/22/2025"
"5b6d3a12-1ecd-407a-97b5-d09064670769","Equitable Home Care SolutionsMuscogee","Columbus","(706) 604-5635","","","Chattahoochee; Harris; Marion; Meriwether; Taylor; Troup; Webster","RN; LPN","https://georgiagapp.com/provider/equitable-home-care-solutionsmuscogee","Not Started","","12/22/2025"
"a62ee7a0-9745-4914-b69f-575648c12336","MiraltaFulton","Dunwoody","(770) 880-3029","","","Cherokee; Clayton; Cobb; DeKalb; Gwinnett; Henry; Paulding","RN; LPN","https://georgiagapp.com/provider/miraltafulton","Not Started","","12/22/2025"
"99283ea7-0ea5-4fbe-ab05-6fee048fe50b","Golden Rule Home CareCobb","PauldingEllenwood","(864) 603-4226","","","Clayton; DeKalb; Forsyth; Fulton; Gwinnett; Henry; Walton","RN; LPN","https://georgiagapp.com/provider/golden-rule-home-carecobb","Not Started","","12/22/2025"
"e8a5d35c-b550-4078-927b-bae0d01e2b54","Compassionate Pulse Home Care ServicesCobb","FayetteMableton","(770) 616-7761","","","Clayton; DeKalb; Douglas; Fulton; Gwinnett; Henry; Rockdale","RN; LPN","https://georgiagapp.com/provider/compassionate-pulse-home-care-servicescobb","Not Started","","12/22/2025"
"93c15a0a-e8b2-43e9-8082-dfed2e4352fc","Family United Homecare ServicesHenry","McDonough","(678) 699-4681","","","Carroll; Clayton; DeKalb; Fayette; Fulton; Pike; Spalding","RN; LPN","https://georgiagapp.com/provider/family-united-homecare-serviceshenry","Not Started","","12/22/2025"
"88a786fe-1058-4e62-9eec-c2c6df540c17","Golden Serenity Home CareGwinnett","HenryBuford","(404) 823-4521","","","Clayton; Cobb; DeKalb; Douglas; Fayette; Forsyth; Fulton","RN; LPN","https://georgiagapp.com/provider/golden-serenity-home-caregwinnett","Not Started","","12/22/2025"
"e5fb8824-366e-403a-a216-463c573f2b1c","Safe Haven Care","Broad StreetAugusta","(678) 599-7455","","","Fulton","RN; LPN","https://georgiagapp.com/provider/safe-haven-care","Not Started","","12/22/2025"
"00f90614-ed43-4a6e-8687-882bdbea2729","Aspire Home Care ServicesWalton","ClaytonSnellville","(800) 708-5601","","","Barrow; Cobb; DeKalb; Fulton; Gwinnett; Henry; Rockdale","RN; LPN","https://georgiagapp.com/provider/aspire-home-care-serviceswalton","Not Started","","12/22/2025"
"fdaa8372-6453-4563-9c32-37ec9c530c17","Guardian Care Services","Alder Grove TraceLoganville","(678) 218-8088","","","Fulton","RN; LPN","https://georgiagapp.com/provider/guardian-care-services","Not Started","","12/22/2025"
"018f7302-f7ee-4afd-9ca5-6f2722d702c8","Golden Heart HealthcareRockdale","CowetaTucker","(678) 345-4440","","","Clayton; Cobb; Fayette; Fulton; Gwinnett; Henry; Spalding","RN; LPN","https://georgiagapp.com/provider/golden-heart-healthcarerockdale","Not Started","","12/22/2025"
"b7157c54-6103-4af9-808e-a359a48c1d81","Atlanta House ServicesClayton","RockdaleAtlanta","(404) 492-8358","","","Cobb; Coweta; DeKalb; Douglas; Fulton; Gwinnett; Henry","RN; LPN","https://georgiagapp.com/provider/atlanta-house-servicesclayton","Not Started","","12/22/2025"
"8f3b7f17-f1e5-4033-9110-1735067ac546","First Day HomecareFulton","CherokeeAtlanta","(404) 330-9308","","","Barrow; Cobb; DeKalb; Forsyth; Gwinnett; Hall; Walton","RN; LPN","https://georgiagapp.com/provider/first-day-homecarefulton","Not Started","","12/22/2025"
"f6548657-9fb1-4498-b720-845c09238719","Ava Family ServicesFulton","Atlanta","(404) 354-4388","","","Cherokee; Clayton; Cobb; Gwinnett; Hall; Henry; Paulding","RN; LPN","https://georgiagapp.com/provider/ava-family-servicesfulton","Not Started","","12/22/2025"
"0db8395b-6c9f-44a4-905b-5cf947735643","NoorishcareCobb","Dunwoody","(404) 399-7697","","","Clayton; DeKalb; Fayette; Fulton; Gwinnett; Henry; Spalding","RN; LPN","https://georgiagapp.com/provider/noorishcarecobb","Not Started","","12/22/2025"
"ec874a9b-78d2-4271-9e4c-f4f8906fcc65","Integrity Healthcare AgencyRockdale","PauldingAtlanta","(470) 717-2952","","","Cherokee; Cobb; Forsyth; Fulton; Gwinnett; Hall; Newton","RN; LPN","https://georgiagapp.com/provider/integrity-healthcare-agencyrockdale","Not Started","","12/22/2025"
"af7f1cf2-dfed-4dd4-a207-4131bcde9b48","Cottage Grove Home CareGwinnett","FultonBuford","(404) 808-3983","","","Barrow; Cobb; Dawson; DeKalb; Forsyth; Hall; Walton","RN; LPN","https://georgiagapp.com/provider/cottage-grove-home-caregwinnett","Not Started","","12/22/2025"
"46e55b8d-2826-420b-a0d3-9238b5ab9fd1","Living CYAFulton","HenryAtlanta","(404) 993-1184","","","Cherokee; Clayton; Cobb; DeKalb; Douglas; Gwinnett; Hall","RN; LPN","https://georgiagapp.com/provider/living-cyafulton","Not Started","","12/22/2025"
"55ce6ad7-8e54-44c8-b7d7-9b240bd20613","Lowes Guardian Angel","A Riverside DriveMacon","(678) 637-3206","","","Fulton","RN; LPN","https://georgiagapp.com/provider/lowes-guardian-angel","Not Started","","12/22/2025"
"3dc77a62-ce0b-4c81-acd7-134e3b8d2b89","FEHE Enterprises","Jeff Davis DriveFayetteville","(404) 762-6880","","","Jeff Davis","RN; LPN","https://georgiagapp.com/provider/fehe-enterprises","Not Started","","12/22/2025"
"89782ae7-a15d-4009-9dc9-ac9316269c32","Freedom Elite Home CareDeKalb","Stone Mountain","(678) 254-8790","","","Clayton; Cobb; Douglas; Fulton; Gwinnett; Hall; Henry","RN; LPN","https://georgiagapp.com/provider/freedom-elite-home-caredekalb","Not Started","","12/22/2025"
"76f0ec68-d586-46c4-ae81-39a42ea55449","Agape Home Health Services","Humphry DriveWinder","(678) 886-1854","","","Fulton","RN; LPN","https://georgiagapp.com/provider/agape-home-health-services","Not Started","","12/22/2025"
"cbbbe6d3-00ab-4626-932e-020b38d9b8c1","Recovery Path Healthcare","Atlanta","(310) 902-8110","","","Fulton","RN; LPN","https://georgiagapp.com/provider/recovery-path-healthcare","Not Started","","12/22/2025"
"001cf7fa-f0b6-4f7a-9097-748d1205b61b","Nightingail Services","FSavannah","(912) 667-4048","","","Fulton","RN; LPN","https://georgiagapp.com/provider/nightingail-services","Not Started","","12/22/2025"
"50f79414-78fb-4547-b0d7-521972f85c18","Sessions of CareCobb","Austell","(678) 702-2059","","","Cherokee; DeKalb; Fulton; Gwinnett; Newton","RN; LPN","https://georgiagapp.com/provider/sessions-of-carecobb","Not Started","","12/22/2025"
"2556e9d9-e798-4214-be5d-3b2743e3b8c8","Opulent Private Care","Winners CourtMarietta","(760) 637-4024","","","Fulton","RN; LPN","https://georgiagapp.com/provider/opulent-private-care","Not Started","","12/22/2025"
"d44a2eef-0d92-45b3-83e5-2d23fbb94a78","Flow Over Home CareFloyd","DeKalbPeachtree Corners","(678)-343-1192","","","Clayton; Cobb; Fulton; Henry; Rockdale","RN; LPN","https://georgiagapp.com/provider/flow-over-home-carefloyd","Not Started","","12/22/2025"
"8c6a77ee-9ca1-47a4-9d6b-82b9c1522cc9","Flying Hearts In Home Care","Tavistock CourtMcDonough","(404) 988-4217","","","Fulton","RN; LPN","https://georgiagapp.com/provider/flying-hearts-in-home-care","Not Started","","12/22/2025"
"a0cead23-0be5-4e78-979c-baafd176f090","Alive Home CareBaker","Albany","(229) 496-9147","","","Ben Hill; Calhoun; Clay; Colquitt; Dodge; Dooly; Dougherty; Early; Irwin; Macon; Mitchell; Pulaski; Randolph; Schley","RN; LPN","https://georgiagapp.com/provider/alive-home-carebaker","Not Started","","12/22/2025"
"8cc13773-81ca-4063-82f2-2dbcde6414da","WilcoxCare First","Fortune WayDallas","(215) 459-4453","","","Atkinson; Bibb; Bleckley; Coffee; Houston; Jeff Davis; Laurens; Muscogee; Peach; Sumter; Telfair; Terrell; Tift; Turner; Ware; Webster; Wheeler; Worth","RN; LPN","https://georgiagapp.com/provider/wilcoxcare-first","Not Started","","12/22/2025"
"2b33593f-3855-4ccb-a021-11a6b0975510","Quality Kare ServicesChatham","RichmondSavannah","(702) 957-6671","","","Bryan; Bulloch; Fulton; Glynn; Laurens; Liberty; Wayne","RN; LPN","https://georgiagapp.com/provider/quality-kare-serviceschatham","Not Started","","12/22/2025"
"0daa3d8c-65d1-4aae-8c80-d407453df50b","Village Living Private Home CareDeKalb","WaltonDecatur","(678) 353-8077","","","Bibb; Clayton; Cobb; Fulton; Gwinnett; Henry; Newton; White","RN; LPN","https://georgiagapp.com/provider/village-living-private-home-caredekalb","Not Started","","12/22/2025"
"a17f83c5-966f-4a23-8115-552b1b51af13","Beau Care","NWAtlanta","(404) 981-2542","","","Cobb; DeKalb; Fayette; Fulton; Gwinnett; Henry; Spalding","RN; LPN","https://georgiagapp.com/provider/beau-care","Not Started","","12/22/2025"
"4586765b-fa4d-43ce-977f-47b6c2510745","Revive Private Care","Kiram TerraceAtlanta","(770) 823-4348","","","Fulton","RN; LPN","https://georgiagapp.com/provider/revive-private-care","Not Started","","12/22/2025"
"a9a08a13-6670-41c3-b67c-ee184f5fae8e","Just for You Personal Care ServicesDeKalb","Decatur","(850) 712-3391","","","Cobb; Decatur; Forsyth; Fulton; Gwinnett; Henry; Newton; Rockdale","RN; LPN","https://georgiagapp.com/provider/just-for-you-personal-care-servicesdekalb","Not Started","","12/22/2025"
"0cbe9ea5-ef24-4b7e-83ea-66ce07edc2df","HenryMudaris HealthcareCobb","ColumbiaSmyrna","(646) 420-3010","","","Banks; Barrow; Carroll; Cherokee; Clayton; Cobb; Coweta; Dawson; DeKalb; Douglas; Fayette; Floyd; Forsyth; Franklin; Fulton; Gwinnett; Habersham; Hall; Haralson; Hart; Jackson; Newton; Paulding; Polk; Rockdale; Stephens; Walton","RN; LPN","https://georgiagapp.com/provider/henrymudaris-healthcarecobb","Not Started","","12/22/2025"
"94ea32b0-98f0-40ae-9213-3fc72ac974d0","Friends","CherokeeRiverdale","(678) 577-2464","","","Cobb; Douglas; Fayette; Fulton; Gwinnett; Henry; Spalding","RN; LPN","https://georgiagapp.com/provider/friends","Not Started","","12/22/2025"
"79496df5-843c-4088-8d5c-15d39cd0f4b1","GML Behavioral ServicesMuscogee","Columbus","(470) 270-7614","","","Chattahoochee; Harris; Marion; Stewart; Troup; Upson","RN; LPN","https://georgiagapp.com/provider/gml-behavioral-servicesmuscogee","Not Started","","12/22/2025"
"29ba8c85-291c-4ad1-8023-e51374f6d8b5","Evergreen Health CareCobb","Morrow","(470) 894-0009","","","Chatham; Chattooga; Clayton; DeKalb; Douglas; Forsyth; Gwinnett; Haralson; Henry; Richmond","RN; LPN","https://georgiagapp.com/provider/evergreen-health-carecobb","Not Started","","12/22/2025"
"afc08a2f-af2e-461c-8d21-a32ac7d0539f","Corecare SolutionsCobb","Smyrna","(678) 404-9406","","","Bibb; Decatur; DeKalb; Fulton; Gwinnett; Newton; Rockdale","RN; LPN","https://georgiagapp.com/provider/corecare-solutionscobb","Not Started","","12/22/2025"
"1cd0cc46-31b9-45a2-8550-2c5d44798a16","PikeTender Hands CareRockdale","s Creek","(470) 790-5809","","","Barrow; Bibb; DeKalb; Floyd; Forsyth; Fulton; Paulding; Rockdale; Walton","RN; LPN","https://georgiagapp.com/provider/piketender-hands-carerockdale","Not Started","","12/22/2025"
"ff9b0e24-c8ad-48ad-8125-488dd7beda25","Flower of Life Home CareFulton","Atlanta","(980) 421-2065","","","Carroll; Cherokee; Cobb; DeKalb; Douglas; Fayette; Gwinnett","RN; LPN","https://georgiagapp.com/provider/flower-of-life-home-carefulton","Not Started","","12/22/2025"
"4e53849b-102a-476e-9a39-492833e29716","Avery Cares Health ServicesBarrow","ClarkeAuburn","(678) 425-7448","","","Cobb; Fulton; Gwinnett; Hall; Jackson; Oconee; Walton","RN; LPN","https://georgiagapp.com/provider/avery-cares-health-servicesbarrow","Not Started","","12/22/2025"
"456ce0ff-9019-4a22-a676-65e5aa46d98a","Health Care","Morrow","(470) 894-0009","","","Chatham; Chattooga; Clayton; DeKalb; Douglas; Forsyth; Fulton; Gwinnett; Haralson; Henry; Richmond","RN; LPN","https://georgiagapp.com/provider/health-care","Not Started","","12/22/2025"
"8488e3fa-c9a6-4f90-bdd2-2842fc5d3d20","Maxim Healthcare ServicesDade","Georgia","(410) 910-1578","","","Burke; Catoosa; Chattooga; Clarke; Columbia; Dawson; Elbert; Gilmer; Glascock; Greene; Jefferson; Jenkins; Johnson; Lincoln; Lumpkin; Madison; McDuffie; Murray; Oconee; Oglethorpe; Pickens; Putnam; Rabun; Towns; Union; Walker; White; Whitfield; Wilkes","RN; LPN","https://georgiagapp.com/provider/maxim-healthcare-servicesdade","Not Started","","12/22/2025"
"a142895c-9c81-43fc-9641-42d7a311fc70","Blair Care","Duluth","(770) 239-1770","","","Fulton","RN; LPN","https://georgiagapp.com/provider/blair-care","Not Started","","12/22/2025"
"a68d093f-a54e-4eab-aada-850da12e3832","Color of Excellence","Waterton DriveLithonia","(678) 338-0882","","","Fulton","RN; LPN","https://georgiagapp.com/provider/color-of-excellence","Not Started","","12/22/2025"
"5fec5064-1949-400b-8521-7909ac15b56d","A Heart for CareForsyth","BarrowCumming","(770) 589-1911","","","Cherokee; Clayton; Cobb; Dawson; DeKalb; Gwinnett; Hall","RN; LPN","https://georgiagapp.com/provider/a-heart-for-careforsyth","Not Started","","12/22/2025"
"df4afd04-902c-4823-b21c-e7181583bf3d","Perfect for You Recovery","Dogwood PlaceCovington","(678) 577-2657","","","Fulton","RN; LPN","https://georgiagapp.com/provider/perfect-for-you-recovery","Not Started","","12/22/2025"
"970e698a-e8a1-460b-85e0-8f1a86cce2f9","Coopers Home Care","Augusta","(912) 271-8094","","","Fulton","RN; LPN","https://georgiagapp.com/provider/coopers-home-care","Not Started","","12/22/2025"
"85925cbb-b480-47e6-8b88-8df3abbc0521","Homecarity","Suite RAtlanta","(240) 988-9428","","","Fulton","RN; LPN","https://georgiagapp.com/provider/homecarity","Not Started","","12/22/2025"
"37111fa4-4a12-413c-a3f7-a3f45e654671","True Vine Intergrative CareHenry","PauldingMcDonough","(678) 809-9117","","","Cobb; Coweta; Douglas; Fayette; Fulton; Gwinnett; Rockdale","RN; LPN","https://georgiagapp.com/provider/true-vine-intergrative-carehenry","Not Started","","12/22/2025"
"c06b4c15-9488-482a-85f4-0dfd9d54e89a","Solacium LivingPaulding","ClaytonFayetteville","(540) 797-9760","","","Cobb; Douglas; Fayette; Fulton; Gwinnett; Henry; Newton","RN; LPN","https://georgiagapp.com/provider/solacium-livingpaulding","Not Started","","12/22/2025"
"0de27075-45ea-4621-b188-35abe97e7022","Flowers Home CarePaulding","DeKalbDouglasville","(770) 341-1434","","","Bartow; Clayton; Cobb; Douglas; Fayette; Floyd; Fulton","RN; LPN","https://georgiagapp.com/provider/flowers-home-carepaulding","Not Started","","12/22/2025"
"05ac53a3-7dda-4e12-bab0-71b78592d536","Special Heart Homecare","Atlanta","(718) 683-8016","","","Fulton","RN; LPN","https://georgiagapp.com/provider/special-heart-homecare","Not Started","","12/22/2025"
"91e36630-6e5c-4f5f-a180-fdf4ebbf21a6","MRI Care","Suite AChamblee","(770) 455-6400","","","Fulton","RN; LPN","https://georgiagapp.com/provider/mri-care","Not Started","","12/22/2025"
"2f0de09f-30fd-4525-bae1-5842a8a80253","Nightingale ServicesChatham","North College StreetMcIntoshStatesboro","(912) 258-3665","","","Effingham; Liberty; Long","RN; LPN","https://georgiagapp.com/provider/nightingale-serviceschatham","Not Started","","12/22/2025"
"01b3ac47-0ae6-45f8-a85b-70155498e8e8","AWL Home Care","Magnaview DriveMcDonough","(404) 985-1854","","","Fulton","RN; LPN","https://georgiagapp.com/provider/awl-home-care","Not Started","","12/22/2025"
"45ad9587-7d9e-4310-896a-58576a72aaf9","United Love Healthcare","Lawrenceville","(571) 532-4807","","","Fulton","RN; LPN","https://georgiagapp.com/provider/united-love-healthcare","Not Started","","12/22/2025"
"f4ee639f-f638-45e6-a291-fcf974d0fd8c","Edlyn Healthcare Services","Lawrenceville","(678) 690-5298","","","Fulton","RN; LPN","https://georgiagapp.com/provider/edlyn-healthcare-services","Not Started","","12/22/2025"
"d9de952e-0637-4d9b-90db-92e1f662a8cf","Gentle Touches","Highgreen TrailAtlanta","(678) 913-5810","","","Fulton","RN; LPN","https://georgiagapp.com/provider/gentle-touches","Not Started","","12/22/2025"
"5d72e384-c48f-4d0f-a409-99ad4d9a00ab","Sweeties Caring Hands","GAtlanta","(404) 681-8899","","","Fulton","RN; LPN","https://georgiagapp.com/provider/sweeties-caring-hands","Not Started","","12/22/2025"
"70f5c6f4-cb62-4ea6-a82c-3a704726171c","Kunect Healthcare Services","Hidden Shoals RoadBuford","(404) 734-9014","","","Fulton","RN; LPN","https://georgiagapp.com/provider/kunect-healthcare-services","Not Started","","12/22/2025"
"a561c20a-8e3a-4483-92a6-06cf10f66cde","Our Gentle HandsGwinnett","RockdaleDuluth","(770) 595-1380","","","Cobb; DeKalb; Forsyth","RN; LPN","https://georgiagapp.com/provider/our-gentle-handsgwinnett","Not Started","","12/22/2025"
